order_id,customer_id,order_status,payment_method,order_total,item_count
2136,11,Canceled,Upi,28707.7,1.0
2137,1899,In Transit,Net Banking,259957.18,3.0
2138,2530,Canceled,Cash On Delivery,192054.72,1.0
2139,4734,In Transit,Loyalty Points,151677.6,1.0
2140,4099,Canceled,Upi,125044.7,2.0
2141,4436,In Transit,Net Banking,454072.37,4.0
2142,3469,Delivered,Net Banking,,
2143,1431,Delivered,Net Banking,41881.34,1.0
2144,3035,Delivered,Upi,301747.45,2.0
2145,4788,Canceled,Net Banking,199913.1,1.0
2146,2397,Canceled,Upi,372028.16,5.0
2147,1522,Canceled,Upi,66652.14,1.0
2148,3279,Delivered,Net Banking,124398.73,2.0
2149,3095,Delivered,Net Banking,,
2150,3812,In Transit,Upi,234906.77,2.0
2151,4137,Canceled,Upi,,
2152,4251,Canceled,Upi,67253.82,1.0
2153,3208,Delivered,Loyalty Points,302997.06,5.0
2154,2566,Canceled,Loyalty Points,,
2155,1566,Delivered,Net Banking,38366.03,1.0
2156,4654,In Transit,Cash On Delivery,204007.55,1.0
2157,2298,Canceled,Loyalty Points,,
2158,4159,In Transit,Net Banking,112023.13,2.0
2159,129,In Transit,Upi,476617.47,5.0
2160,1549,Canceled,Net Banking,,
2161,3933,Delivered,Upi,196609.1,1.0
2162,2567,In Transit,Upi,209768.75,2.0
2163,3352,Delivered,Cash On Delivery,,
2164,2138,Canceled,Net Banking,52093.83,3.0
2165,4574,Delivered,Loyalty Points,,
2166,2592,Canceled,Loyalty Points,41019.62,2.0
2167,911,In Transit,Loyalty Points,269463.69,3.0
2168,482,Delivered,Loyalty Points,294980.31,3.0
2169,3527,In Transit,Loyalty Points,,
2170,1494,Canceled,Upi,173675.44,2.0
2171,495,Delivered,Net Banking,118120.64,1.0
2172,1551,Delivered,Net Banking,,
2173,183,In Transit,Net Banking,286742.77,2.0
2174,3254,Canceled,Upi,,
2175,3540,Canceled,Loyalty Points,499020.04,5.0
2176,1378,Canceled,Loyalty Points,157909.61,3.0
2177,2796,Delivered,Cash On Delivery,201428.64,2.0
2178,916,In Transit,Cash On Delivery,,
2179,4954,In Transit,Net Banking,284842.81,2.0
2180,3340,Delivered,Cash On Delivery,,
2181,708,Canceled,Net Banking,125421.72,2.0
2182,470,Delivered,Loyalty Points,216670.71,3.0
2183,3397,In Transit,Cash On Delivery,133491.57,1.0
2184,1514,In Transit,Cash On Delivery,220485.28,2.0
2185,130,In Transit,Net Banking,248418.36,4.0
2186,1677,Canceled,Net Banking,149051.65,1.0
2187,3094,Delivered,Cash On Delivery,12874.18,1.0
2188,4279,Canceled,Loyalty Points,158602.91,2.0
2189,2341,In Transit,Upi,158781.44,1.0
2190,695,In Transit,Upi,84138.26,1.0
2191,1102,In Transit,Loyalty Points,,
2192,4648,Delivered,Upi,58460.56,1.0
2193,3927,Canceled,Upi,20940.67,1.0
2194,1615,Delivered,Net Banking,112879.61,3.0
2195,2555,In Transit,Net Banking,,
2196,3782,Canceled,Net Banking,147302.47,2.0
2197,4273,In Transit,Net Banking,44547.34,1.0
2198,4597,Delivered,Upi,25522.1,1.0
2199,2547,Canceled,Net Banking,31770.85,1.0
2200,4053,Canceled,Net Banking,,
2201,469,Canceled,Cash On Delivery,328554.22,2.0
2202,3124,Delivered,Upi,377539.67,2.0
2203,830,In Transit,Upi,,
2204,2430,Delivered,Loyalty Points,,
2205,2598,Canceled,Net Banking,15070.05,1.0
2206,2741,Delivered,Net Banking,251867.23,3.0
2207,4028,Delivered,Loyalty Points,173893.57,2.0
2208,3938,In Transit,Upi,25522.1,1.0
2209,1821,Canceled,Loyalty Points,49328.94,1.0
2211,726,In Transit,Upi,90129.74,2.0
2212,3178,Delivered,Net Banking,268566.4,5.0
2213,2746,Canceled,Net Banking,175088.71,4.0
2214,3588,In Transit,Net Banking,54772.5,1.0
2215,968,Delivered,Upi,41193.84,1.0
2216,2386,Canceled,Cash On Delivery,,
2217,589,In Transit,Upi,38766.17,1.0
2218,3187,Delivered,Cash On Delivery,9388.4,1.0
2219,3247,Canceled,Cash On Delivery,42353.64,1.0
2220,4250,Delivered,Cash On Delivery,6882.15,1.0
2221,3638,Canceled,Cash On Delivery,100703.16,3.0
2222,2205,Delivered,Upi,224189.53,4.0
2223,4751,Canceled,Net Banking,196432.14,3.0
2224,153,Canceled,Cash On Delivery,141950.28,2.0
2225,2280,Canceled,Upi,,
2226,4115,In Transit,Net Banking,506558.0,2.0
2227,595,Delivered,Loyalty Points,112059.42,1.0
2228,4417,In Transit,Net Banking,369154.97,3.0
2229,2410,Canceled,Loyalty Points,218180.86,4.0
2230,4136,Canceled,Upi,246644.7,1.0
2231,3637,Delivered,Loyalty Points,213207.28,3.0
2232,1382,Canceled,Loyalty Points,410662.23,4.0
2233,4589,In Transit,Loyalty Points,15177.64,1.0
2234,2983,In Transit,Loyalty Points,190802.38,2.0
2235,2974,Canceled,Loyalty Points,227926.12,1.0
2236,221,Canceled,Loyalty Points,175712.01,4.0
2237,2942,In Transit,Upi,64463.25,2.0
2238,2425,Delivered,Cash On Delivery,59060.32,1.0
2239,474,Canceled,Loyalty Points,,
2240,1454,Canceled,Net Banking,35114.72,1.0
2241,4854,Canceled,Cash On Delivery,606836.31,4.0
2242,4233,Delivered,Cash On Delivery,282406.88,3.0
2243,119,Delivered,Loyalty Points,79670.1,2.0
2244,1844,In Transit,Loyalty Points,28621.0,1.0
2245,270,In Transit,Upi,118422.73,3.0
2246,1857,In Transit,Cash On Delivery,222545.71,4.0
2247,4525,In Transit,Net Banking,,
2248,665,In Transit,Net Banking,111086.9,1.0
2249,3411,Canceled,Loyalty Points,393874.3,5.0
2250,2959,Delivered,Net Banking,38918.0,1.0
2251,2148,Canceled,Loyalty Points,,
2252,4805,Delivered,Upi,257367.57,2.0
2253,4790,Delivered,Net Banking,32709.96,1.0
2254,9,Canceled,Upi,190185.41,3.0
2255,3526,Delivered,Cash On Delivery,32863.5,1.0
2256,1775,Canceled,Net Banking,79435.28,1.0
2257,3893,Delivered,Net Banking,18996.74,1.0
2258,1416,Delivered,Loyalty Points,48140.58,2.0
2259,3594,Delivered,Net Banking,174571.53,1.0
2260,2006,Canceled,Cash On Delivery,52064.66,2.0
2261,2448,Canceled,Net Banking,108811.76,2.0
2262,497,Delivered,Net Banking,370223.5,2.0
2263,4335,Canceled,Cash On Delivery,245958.36,2.0
2264,269,Canceled,Loyalty Points,186604.55,1.0
2265,3053,Canceled,Upi,85048.5,1.0
2266,4380,In Transit,Upi,,
2267,1217,In Transit,Cash On Delivery,,
2268,142,In Transit,Net Banking,63770.98,1.0
2269,3425,Delivered,Net Banking,68774.78,1.0
2270,550,In Transit,Loyalty Points,118581.73,2.0
2271,2247,Canceled,Net Banking,9111.71,1.0
2272,1391,Delivered,Upi,203724.61,3.0
2273,3906,In Transit,Upi,,
2274,2418,Canceled,Net Banking,502893.88,4.0
2275,2522,Delivered,Upi,164369.08,1.0
2276,1568,Delivered,Cash On Delivery,141869.84,3.0
2277,2822,Delivered,Net Banking,180676.24,2.0
2278,3417,Canceled,Loyalty Points,74000.72,1.0
2279,3127,In Transit,Net Banking,9111.71,1.0
2280,1006,Canceled,Upi,348563.35,2.0
2281,4801,In Transit,Cash On Delivery,15070.05,1.0
2282,1935,Canceled,Cash On Delivery,21809.31,1.0
2283,4754,Canceled,Upi,117965.46,1.0
2284,3197,Delivered,Loyalty Points,167847.87,2.0
2285,4615,Canceled,Cash On Delivery,339077.44,2.0
2286,4216,Canceled,Loyalty Points,355166.36,4.0
2287,3596,In Transit,Cash On Delivery,245038.56,2.0
2288,3823,In Transit,Upi,,
2289,96,Canceled,Upi,104308.53,1.0
2290,4028,Canceled,Net Banking,132127.92,1.0
2291,1149,Canceled,Loyalty Points,,
2292,1604,In Transit,Loyalty Points,39982.62,1.0
2293,1577,Delivered,Net Banking,,
2294,325,In Transit,Net Banking,148086.51,1.0
2295,1355,Delivered,Loyalty Points,113836.46,2.0
2296,3127,In Transit,Loyalty Points,199913.1,1.0
2297,2642,Delivered,Cash On Delivery,39359.32,1.0
2298,2193,Delivered,Loyalty Points,132505.99,3.0
2299,3661,Canceled,Upi,120554.25,1.0
2300,2910,Delivered,Net Banking,196136.82,2.0
2301,1095,Canceled,Net Banking,,
2302,8,Delivered,Upi,133739.17,2.0
2303,3175,In Transit,Cash On Delivery,123323.1,1.0
2304,4863,Canceled,Upi,151310.16,1.0
2305,2892,Canceled,Net Banking,120436.75,1.0
2306,1738,Delivered,Net Banking,257014.44,2.0
2307,2338,In Transit,Upi,351012.68,2.0
2308,4903,In Transit,Cash On Delivery,128223.15,1.0
2309,3843,In Transit,Loyalty Points,,
2310,3036,Delivered,Upi,2454.04,1.0
2311,356,Canceled,Net Banking,242673.27,3.0
2312,4875,In Transit,Upi,,
2313,4406,Canceled,Loyalty Points,28456.23,3.0
2314,1122,Delivered,Net Banking,,
2315,4477,Canceled,Loyalty Points,218921.35,3.0
2316,801,Delivered,Loyalty Points,,
2317,3117,Canceled,Net Banking,284755.01,4.0
2318,2528,Delivered,Loyalty Points,389273.71,4.0
2319,1653,Canceled,Upi,97939.22,1.0
2320,2921,Delivered,Cash On Delivery,287581.4,2.0
2321,3081,Canceled,Loyalty Points,,
2322,2977,Canceled,Cash On Delivery,176342.25,2.0
2323,1824,In Transit,Cash On Delivery,35752.95,1.0
2324,634,Canceled,Upi,507612.49,5.0
2325,2164,Canceled,Cash On Delivery,211417.88,2.0
2326,588,Canceled,Cash On Delivery,159802.94,2.0
2327,2688,Canceled,Cash On Delivery,,
2328,2691,Delivered,Loyalty Points,,
2330,2892,In Transit,Upi,136662.81,1.0
2331,621,Canceled,Loyalty Points,140615.66,2.0
2332,2562,Canceled,Net Banking,189355.09,2.0
2333,4189,Delivered,Upi,296330.51,2.0
2334,4222,In Transit,Loyalty Points,161494.92,2.0
2335,1309,Canceled,Loyalty Points,136731.72,1.0
2336,3919,Delivered,Loyalty Points,428154.86,3.0
2337,1807,Canceled,Cash On Delivery,7012.92,2.0
2338,3996,Delivered,Net Banking,28495.11,1.0
2339,2960,In Transit,Upi,207411.95,2.0
2340,3604,In Transit,Net Banking,672.56,1.0
2341,4187,Canceled,Loyalty Points,181248.22,2.0
2342,4838,In Transit,Net Banking,220315.5,2.0
2343,2037,In Transit,Upi,8156.82,1.0
2344,3312,Delivered,Loyalty Points,123276.81,1.0
2345,3557,In Transit,Upi,34126.82,1.0
2346,462,Delivered,Loyalty Points,191609.88,2.0
2347,4150,Canceled,Cash On Delivery,127480.83,1.0
2348,161,In Transit,Net Banking,17444.76,1.0
2349,789,In Transit,Upi,356243.51,2.0
2350,4305,Delivered,Upi,120278.17,2.0
2351,4785,In Transit,Loyalty Points,,
2352,2992,In Transit,Net Banking,11230.56,1.0
2353,3831,Delivered,Net Banking,90249.1,3.0
2354,53,In Transit,Net Banking,523526.59,3.0
2355,1484,Canceled,Upi,238048.3,3.0
2356,4233,Canceled,Net Banking,463311.64,4.0
2357,307,In Transit,Net Banking,186765.7,1.0
2358,2164,Delivered,Loyalty Points,140237.88,2.0
2359,3824,Delivered,Net Banking,229698.3,2.0
2360,2894,Canceled,Loyalty Points,12613.03,1.0
2361,2384,Delivered,Loyalty Points,130829.0,2.0
2362,1731,Delivered,Net Banking,20940.67,1.0
2363,1631,In Transit,Loyalty Points,74707.48,2.0
2364,4191,Delivered,Cash On Delivery,14117.88,1.0
2365,541,In Transit,Cash On Delivery,111534.64,2.0
2366,644,Delivered,Net Banking,,
2367,2381,In Transit,Net Banking,,
2368,3723,Canceled,Net Banking,,
2369,2087,Canceled,Loyalty Points,226005.04,2.0
2370,3923,Delivered,Cash On Delivery,,
2371,271,Canceled,Loyalty Points,,
2372,3664,Delivered,Cash On Delivery,487546.85,4.0
2373,4046,In Transit,Upi,126206.56,3.0
2374,4197,Delivered,Upi,,
2375,1427,Canceled,Loyalty Points,144005.06,2.0
2376,2107,Canceled,Upi,219887.27,2.0
2377,2393,Canceled,Net Banking,95656.47,1.0
2378,4250,In Transit,Cash On Delivery,208250.35,2.0
2379,280,Delivered,Cash On Delivery,74959.03,2.0
2380,337,Delivered,Cash On Delivery,,
2381,14,Canceled,Loyalty Points,90487.48,1.0
2382,3896,In Transit,Loyalty Points,232614.25,2.0
2383,4656,In Transit,Net Banking,36933.2,1.0
2384,4982,In Transit,Net Banking,,
2385,2068,Canceled,Net Banking,163033.73,2.0
2386,4333,Canceled,Net Banking,366457.8,2.0
2387,4535,Delivered,Loyalty Points,163186.99,2.0
2388,3008,In Transit,Cash On Delivery,127364.56,2.0
2389,4043,Canceled,Loyalty Points,71607.27,1.0
2390,1697,Delivered,Upi,43243.15,1.0
2391,4296,In Transit,Loyalty Points,137287.95,1.0
2392,2615,In Transit,Loyalty Points,112059.42,1.0
2393,2416,In Transit,Cash On Delivery,38859.32,1.0
2394,1270,Canceled,Cash On Delivery,,
2395,3132,Delivered,Upi,63425.14,4.0
2396,2514,Canceled,Upi,42156.99,2.0
2397,4340,Delivered,Loyalty Points,,
2398,2806,Canceled,Loyalty Points,49504.52,1.0
2399,1441,Delivered,Net Banking,152307.24,1.0
2400,4503,In Transit,Cash On Delivery,212240.76,2.0
2401,2802,Delivered,Net Banking,112858.68,1.0
2402,674,In Transit,Loyalty Points,60735.14,2.0
2403,4401,Delivered,Upi,214600.2,1.0
2404,4722,Canceled,Upi,33673.45,2.0
2405,4393,Canceled,Loyalty Points,68774.78,1.0
2406,4748,Delivered,Cash On Delivery,112619.02,1.0
2407,3876,Canceled,Loyalty Points,264749.35,1.0
2408,2546,In Transit,Loyalty Points,12375.29,1.0
2409,1911,Canceled,Net Banking,45796.41,2.0
2410,3899,In Transit,Cash On Delivery,420390.66,4.0
2411,2611,Canceled,Loyalty Points,,
2412,437,Canceled,Loyalty Points,86301.2,1.0
2413,3270,In Transit,Upi,1185.78,1.0
2414,2168,In Transit,Cash On Delivery,79974.84,2.0
2415,149,Delivered,Net Banking,107300.1,1.0
2416,277,Canceled,Loyalty Points,367651.64,3.0
2417,4194,In Transit,Loyalty Points,,
2418,366,In Transit,Cash On Delivery,203770.61,3.0
2419,3393,In Transit,Upi,251017.23,2.0
2420,55,In Transit,Loyalty Points,105133.11,1.0
2421,1049,Canceled,Upi,476117.05,6.0
2422,1116,In Transit,Upi,148736.02,2.0
2423,4449,In Transit,Upi,,
2424,1852,In Transit,Loyalty Points,,
2425,1649,In Transit,Cash On Delivery,158781.44,1.0
2426,4995,In Transit,Net Banking,123823.74,1.0
2427,4650,In Transit,Upi,665.98,1.0
2428,4718,In Transit,Upi,104800.12,2.0
2429,1170,In Transit,Loyalty Points,,
2430,2935,Canceled,Cash On Delivery,384362.87,3.0
2431,1955,Canceled,Net Banking,139595.24,2.0
2432,2925,Delivered,Upi,11230.56,1.0
2433,2603,Canceled,Net Banking,128105.82,1.0
2434,2034,In Transit,Cash On Delivery,,
2435,4843,In Transit,Cash On Delivery,21570.0,1.0
2436,4975,Delivered,Cash On Delivery,132455.84,2.0
2437,2941,Canceled,Cash On Delivery,546705.85,4.0
2438,3650,Canceled,Cash On Delivery,,
2439,4495,In Transit,Cash On Delivery,170238.2,2.0
2440,3192,Delivered,Loyalty Points,104637.56,1.0
2441,277,In Transit,Upi,298346.6,2.0
2442,3216,In Transit,Loyalty Points,162209.45,1.0
2443,2152,In Transit,Net Banking,319907.1,2.0
2444,2501,In Transit,Loyalty Points,462822.24,3.0
2445,2066,In Transit,Cash On Delivery,,
2446,1505,Delivered,Net Banking,83362.42,2.0
2447,802,In Transit,Cash On Delivery,117810.87,3.0
2448,1219,Delivered,Loyalty Points,476677.0,3.0
2449,4187,In Transit,Cash On Delivery,,
2450,4748,In Transit,Net Banking,90170.8,2.0
2451,4664,Canceled,Cash On Delivery,150462.29,5.0
2452,3843,Canceled,Upi,15984.91,1.0
2453,616,Canceled,Net Banking,232762.04,1.0
2454,3749,Canceled,Upi,,
2455,1778,In Transit,Upi,,
2456,2832,Canceled,Net Banking,204352.65,1.0
2457,304,Canceled,Net Banking,52069.02,1.0
2458,2106,Canceled,Loyalty Points,14539.54,1.0
2459,1745,In Transit,Net Banking,,
2460,1994,In Transit,Net Banking,248105.58,3.0
2461,2106,Canceled,Net Banking,104307.38,4.0
2462,4951,In Transit,Cash On Delivery,29079.08,1.0
2463,2450,In Transit,Cash On Delivery,65195.01,2.0
2464,3392,Delivered,Net Banking,,
2465,599,In Transit,Net Banking,315010.01,3.0
2466,2897,Canceled,Net Banking,430682.65,3.0
2467,4436,Delivered,Cash On Delivery,137512.68,1.0
2468,3544,Delivered,Cash On Delivery,,
2469,4329,Canceled,Net Banking,106808.09,2.0
2470,22,Delivered,Cash On Delivery,,
2471,4873,Canceled,Upi,547694.34,5.0
2472,3013,Canceled,Net Banking,139683.4,1.0
2473,2404,In Transit,Net Banking,57738.13,2.0
2474,863,In Transit,Cash On Delivery,,
2475,4182,In Transit,Upi,245767.84,2.0
2476,2358,Delivered,Cash On Delivery,68774.78,1.0
2477,1844,Canceled,Cash On Delivery,216608.37,2.0
2478,2759,In Transit,Loyalty Points,,
2479,3969,Canceled,Upi,14955.6,1.0
2480,616,In Transit,Cash On Delivery,,
2481,4620,Delivered,Cash On Delivery,35269.49,2.0
2482,922,Delivered,Net Banking,140304.15,1.0
2483,1214,In Transit,Cash On Delivery,40870.53,1.0
2484,2623,Delivered,Loyalty Points,,
2485,3681,Canceled,Net Banking,63770.98,1.0
2486,4667,Delivered,Loyalty Points,382171.69,3.0
2487,4625,Canceled,Loyalty Points,236708.07,3.0
2488,1052,In Transit,Loyalty Points,170164.0,1.0
2489,4972,Delivered,Cash On Delivery,,
2490,124,Delivered,Cash On Delivery,194401.42,3.0
2491,1326,Canceled,Upi,10890.58,1.0
2492,4895,Delivered,Upi,144719.16,4.0
2493,139,Canceled,Upi,82820.84,1.0
2494,117,Delivered,Upi,108625.63,3.0
2495,4963,Delivered,Net Banking,67283.92,1.0
2496,893,In Transit,Loyalty Points,44844.0,2.0
2497,3579,In Transit,Upi,81394.78,2.0
2498,4361,Delivered,Cash On Delivery,54660.98,1.0
2499,319,Canceled,Upi,,
2500,1115,Canceled,Upi,403598.18,3.0
2501,2102,Canceled,Loyalty Points,123508.54,2.0
2502,4007,Delivered,Cash On Delivery,10046.7,1.0
2503,4328,In Transit,Upi,,
2504,394,Canceled,Net Banking,90487.48,1.0
2505,48,In Transit,Net Banking,350309.46,3.0
2506,3138,Canceled,Upi,,
2507,2977,Delivered,Loyalty Points,358185.73,2.0
2508,862,In Transit,Upi,44300.99,1.0
2509,4734,Canceled,Upi,202299.75,3.0
2510,535,Canceled,Upi,148779.3,1.0
2511,2916,In Transit,Loyalty Points,120886.67,2.0
2512,4064,In Transit,Loyalty Points,,
2513,651,In Transit,Cash On Delivery,178756.74,2.0
2514,3880,Canceled,Cash On Delivery,394800.75,2.0
2515,1168,In Transit,Net Banking,173516.41,2.0
2516,1524,Delivered,Cash On Delivery,183710.67,3.0
2517,1288,Canceled,Cash On Delivery,193118.63,4.0
2518,1545,Canceled,Cash On Delivery,88869.52,1.0
2519,2478,Canceled,Net Banking,,
2520,1837,In Transit,Upi,,
2521,4973,In Transit,Upi,508844.66,3.0
2522,641,Delivered,Net Banking,132183.84,1.0
2523,2288,In Transit,Upi,423582.52,4.0
2524,4512,Delivered,Upi,,
2525,2714,Canceled,Upi,174754.22,2.0
2526,3255,Delivered,Loyalty Points,139949.05,1.0
2527,4629,Canceled,Loyalty Points,251386.3,3.0
2528,3823,In Transit,Net Banking,8648.63,1.0
2529,4264,In Transit,Cash On Delivery,50163.31,2.0
2530,4632,Delivered,Net Banking,111992.43,2.0
2531,1048,Delivered,Cash On Delivery,552939.44,4.0
2532,3498,Delivered,Cash On Delivery,141646.16,2.0
2533,2346,Canceled,Cash On Delivery,69357.74,3.0
2534,2482,Canceled,Cash On Delivery,54755.67,1.0
2535,1629,Delivered,Cash On Delivery,93593.52,1.0
2536,3353,In Transit,Upi,,
2537,182,In Transit,Loyalty Points,,
2538,1085,Delivered,Loyalty Points,9717.63,1.0
2539,202,Canceled,Net Banking,123091.04,2.0
2540,3310,In Transit,Upi,223507.53,3.0
2541,3250,In Transit,Net Banking,124348.65,2.0
2542,3103,In Transit,Net Banking,467837.21,3.0
2543,1946,Canceled,Net Banking,324448.91,3.0
2544,1111,In Transit,Cash On Delivery,133251.33,3.0
2545,2657,In Transit,Net Banking,359148.76,2.0
2546,4835,Canceled,Cash On Delivery,185277.08,1.0
2547,3486,Canceled,Upi,89430.99,1.0
2548,2391,Delivered,Cash On Delivery,31733.36,1.0
2549,745,In Transit,Loyalty Points,232127.14,3.0
2550,4202,Delivered,Cash On Delivery,531724.4,4.0
2551,2759,In Transit,Upi,132834.62,4.0
2552,4215,Delivered,Upi,445460.02,4.0
2553,3013,In Transit,Upi,177661.04,2.0
2554,258,Canceled,Net Banking,18610.76,1.0
2555,3970,In Transit,Cash On Delivery,296462.67,3.0
2556,1165,In Transit,Loyalty Points,9737.55,1.0
2557,854,In Transit,Net Banking,410886.21,4.0
2558,4342,Canceled,Upi,15593.2,1.0
2559,4760,Delivered,Upi,307710.35,1.0
2560,3060,Delivered,Net Banking,48969.61,1.0
2561,3323,Canceled,Upi,220994.6,1.0
2562,2444,Delivered,Cash On Delivery,38950.2,1.0
2563,3120,Canceled,Cash On Delivery,430092.59,5.0
2564,3028,Delivered,Upi,308666.39,3.0
2565,208,Delivered,Cash On Delivery,16782.28,1.0
2566,4810,Canceled,Loyalty Points,179186.31,2.0
2567,4223,Canceled,Loyalty Points,424678.42,4.0
2568,1447,Delivered,Cash On Delivery,71822.4,1.0
2569,2038,Delivered,Upi,,
2570,2239,Delivered,Upi,22273.67,1.0
2571,755,Delivered,Cash On Delivery,265682.96,2.0
2572,1572,Delivered,Loyalty Points,366598.16,3.0
2573,4654,Canceled,Net Banking,194256.66,3.0
2574,3917,Canceled,Cash On Delivery,236221.22,3.0
2575,752,Canceled,Loyalty Points,557703.47,3.0
2576,2530,Delivered,Net Banking,42493.61,1.0
2577,1257,In Transit,Loyalty Points,,
2578,3156,In Transit,Net Banking,7510.72,1.0
2579,662,In Transit,Loyalty Points,,
2580,1779,Canceled,Net Banking,105047.21,3.0
2581,3207,Canceled,Cash On Delivery,213939.58,3.0
2582,4982,In Transit,Net Banking,119371.77,1.0
2583,1932,Delivered,Loyalty Points,177236.42,3.0
2584,4167,Canceled,Loyalty Points,118277.96,3.0
2585,4794,Canceled,Loyalty Points,,
2586,3312,Delivered,Upi,,
2587,2080,In Transit,Upi,235070.67,2.0
2588,538,In Transit,Cash On Delivery,92196.62,2.0
2589,1616,Canceled,Cash On Delivery,74652.09,3.0
2590,2574,Canceled,Loyalty Points,30895.38,1.0
2591,1395,In Transit,Net Banking,36928.83,2.0
2592,518,In Transit,Cash On Delivery,147840.08,1.0
2593,179,Delivered,Loyalty Points,233746.41,2.0
2594,4129,Canceled,Loyalty Points,104138.04,1.0
2595,2024,Delivered,Upi,113407.16,2.0
2596,3556,Delivered,Loyalty Points,446481.29,6.0
2597,3711,Canceled,Cash On Delivery,96865.28,1.0
2598,4497,Delivered,Upi,102380.46,1.0
2599,4040,In Transit,Cash On Delivery,90631.48,1.0
2600,1074,In Transit,Net Banking,65928.33,2.0
2601,4101,Delivered,Net Banking,95301.24,1.0
2602,2275,Canceled,Cash On Delivery,115687.11,1.0
2603,848,Delivered,Upi,265337.66,3.0
2604,811,Delivered,Cash On Delivery,376001.77,4.0
2605,1947,Delivered,Upi,42933.71,1.0
2606,173,Delivered,Loyalty Points,,
2607,3241,Canceled,Loyalty Points,,
2608,3308,Delivered,Net Banking,241934.23,3.0
2609,3536,In Transit,Loyalty Points,272016.67,3.0
2610,3924,In Transit,Cash On Delivery,432207.75,2.0
2611,2846,In Transit,Cash On Delivery,261370.28,2.0
2612,1732,Delivered,Loyalty Points,202506.45,1.0
2613,1223,In Transit,Upi,,
2614,4238,Delivered,Loyalty Points,185735.61,1.0
2615,2933,Canceled,Net Banking,225633.14,4.0
2616,4627,In Transit,Upi,353374.52,2.0
2617,2906,Canceled,Cash On Delivery,126457.72,3.0
2618,1477,Canceled,Cash On Delivery,,
2619,826,In Transit,Upi,184816.22,2.0
2620,3645,In Transit,Upi,,
2621,1292,Canceled,Net Banking,85055.2,1.0
2622,2835,Delivered,Upi,225606.65,1.0
2623,4540,Canceled,Upi,67865.61,1.0
2624,1467,Delivered,Loyalty Points,176245.12,1.0
2625,3578,In Transit,Upi,15999.88,1.0
2626,3114,Canceled,Upi,141726.88,1.0
2627,1764,Canceled,Net Banking,99857.75,2.0
2628,2824,Delivered,Net Banking,232322.2,3.0
